,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1940,2005-11-30 00:00:00,Casa,Venta,Lleida,172.0,1701080.0,2006-10-06 00:00:00,María
1942,2005-12-01 00:00:00,Oficina,Venta,Lleida,289.0,1406563.0,2006-08-10 00:00:00,Jesús
1943,2005-12-01 00:00:00,Local,Alquiler,Girona,210.0,1527120.0,2006-06-17 00:00:00,Jesús
1944,2005-12-03 00:00:00,Local,Venta,Lleida,264.0,1545720.0,2006-06-09 00:00:00,Luisa
1945,2005-12-03 00:00:00,Piso,Alquiler,Barcelona,264.0,2147112.0,2006-05-10 00:00:00,Joaquín
1946,2005-12-03 00:00:00,Piso,Alquiler,Lleida,176.0,1189936.0,2006-08-12 00:00:00,Carmen
1947,2005-12-04 00:00:00,Casa,Alquiler,Barcelona,176.0,1685904.0,2006-07-29 00:00:00,Pedro
1951,2005-12-06 00:00:00,Casa,Alquiler,Lleida,162.0,1341684.0,2006-11-09 00:00:00,María
1952,2005-12-06 00:00:00,Parking,Alquiler,Girona,250.0,2103000.0,2006-09-13 00:00:00,Jesús
1953,2005-12-06 00:00:00,Industrial,Venta,Lleida,264.0,1346136.0,2006-10-25 00:00:00,Joaquín
1955,2005-12-07 00:00:00,Industrial,Venta,Girona,202.0,1028382.0,2006-05-07 00:00:00,Pedro
1956,2005-12-08 00:00:00,Oficina,Alquiler,Barcelona,293.0,2868470.0,2006-03-18 00:00:00,Luisa
1957,2005-12-09 00:00:00,Parking,Alquiler,Lleida,296.0,1536832.0,2006-08-22 00:00:00,Joaquín
1958,2005-12-09 00:00:00,Casa,Venta,Tarragona,203.0,1002211.0,2006-10-04 00:00:00,María
1959,2005-12-09 00:00:00,Industrial,Venta,Tarragona,287.0,2446962.0,2006-11-10 00:00:00,María
1961,2005-12-11 00:00:00,Suelo,Venta,Barcelona,238.0,2203166.0,2006-05-01 00:00:00,Carmen
1966,2005-12-14 00:00:00,Casa,Venta,Lleida,216.0,2046384.0,2006-07-03 00:00:00,Pedro
1967,2005-12-15 00:00:00,Local,Venta,Lleida,218.0,1732446.0,2006-10-05 00:00:00,Jesús
1968,2005-12-16 00:00:00,Piso,Venta,Barcelona,259.0,1842785.0,2006-07-19 00:00:00,María
1975,2005-12-17 00:00:00,Local,Venta,Barcelona,165.0,1393095.0,2006-12-15 00:00:00,Carmen
1976,2005-12-18 00:00:00,Local,Alquiler,Tarragona,207.0,1395387.0,2006-05-18 00:00:00,Luisa
1978,2005-12-20 00:00:00,Industrial,Alquiler,Barcelona,238.0,2136288.0,2006-09-01 00:00:00,María
1979,2005-12-20 00:00:00,Local,Venta,Lleida,281.0,2671748.0,2006-12-18 00:00:00,Carmen
1981,2005-12-21 00:00:00,Piso,Venta,Barcelona,248.0,1036392.0,2006-12-03 00:00:00,Luisa
1982,2005-12-21 00:00:00,Suelo,Alquiler,Barcelona,243.0,2390634.0,2006-06-26 00:00:00,Luisa
1984,2005-12-21 00:00:00,Piso,Venta,Tarragona,289.0,2789428.0,2006-04-29 00:00:00,Pedro
1987,2005-12-22 00:00:00,Industrial,Alquiler,Girona,210.0,1770930.0,2006-04-20 00:00:00,María
1988,2005-12-22 00:00:00,Casa,Venta,Barcelona,276.0,2548584.0,2006-10-13 00:00:00,Jesús
1989,2005-12-22 00:00:00,Suelo,Alquiler,Tarragona,203.0,2021880.0,2006-04-29 00:00:00,Joaquín
1990,2005-12-22 00:00:00,Oficina,Venta,Tarragona,274.0,2456958.0,2006-10-03 00:00:00,Jesús
1992,2005-12-23 00:00:00,Local,Venta,Girona,299.0,2110342.0,2006-04-13 00:00:00,Jesús
1994,2005-12-23 00:00:00,Local,Alquiler,Barcelona,267.0,2263626.0,2006-07-04 00:00:00,Pedro
1995,2005-12-23 00:00:00,Industrial,Venta,Tarragona,178.0,1642584.0,2006-12-18 00:00:00,Luisa
1996,2005-12-23 00:00:00,Casa,Venta,Tarragona,206.0,1058840.0,2006-04-02 00:00:00,Jesús
1997,2005-12-24 00:00:00,Local,Venta,Tarragona,264.0,2303928.0,2006-04-17 00:00:00,Luisa
1998,2005-12-24 00:00:00,Piso,Venta,Tarragona,243.0,1693710.0,2006-05-23 00:00:00,Pedro
2000,2005-12-25 00:00:00,Suelo,Venta,Barcelona,265.0,1348055.0,2006-07-19 00:00:00,Joaquín
2001,2005-12-25 00:00:00,Casa,Venta,Barcelona,283.0,1653852.0,2006-08-28 00:00:00,María
2002,2005-12-26 00:00:00,Piso,Alquiler,Tarragona,300.0,1432500.0,2006-06-21 00:00:00,María
2005,2005-12-27 00:00:00,Parking,Venta,Girona,272.0,1774528.0,2006-06-21 00:00:00,Jesús
2007,2005-12-27 00:00:00,Casa,Alquiler,Barcelona,221.0,1401361.0,2006-03-30 00:00:00,Jesús
2009,2005-12-27 00:00:00,Piso,Venta,Barcelona,158.0,1040746.0,2006-09-25 00:00:00,Luisa
2010,2005-12-28 00:00:00,Oficina,Venta,Lleida,259.0,1555813.0,2006-09-17 00:00:00,Carmen
2013,2005-12-30 00:00:00,Oficina,Alquiler,Girona,227.0,2029607.0,2006-10-20 00:00:00,Carmen
2014,2005-12-30 00:00:00,Parking,Venta,Girona,262.0,1407726.0,2006-11-01 00:00:00,María
2015,2005-12-31 00:00:00,Casa,Alquiler,Girona,284.0,2815292.0,2006-12-07 00:00:00,Jesús
2016,2005-12-31 00:00:00,Parking,Alquiler,Barcelona,202.0,1329968.0,2006-10-22 00:00:00,María
2018,2006-01-01 00:00:00,Parking,Alquiler,Tarragona,204.0,1347420.0,2006-07-13 00:00:00,Jesús
2021,2006-01-02 00:00:00,Industrial,Venta,Tarragona,129.0,588756.0,2006-09-05 00:00:00,Carmen
2023,2006-01-02 00:00:00,Casa,Alquiler,Girona,271.0,2471249.0,2006-04-04 00:00:00,Joaquín
2024,2006-01-02 00:00:00,Local,Alquiler,Lleida,277.0,1499678.0,2006-11-03 00:00:00,Luisa
2025,2006-01-03 00:00:00,Oficina,Alquiler,Barcelona,216.0,1109808.0,2006-06-24 00:00:00,Joaquín
2026,2006-01-03 00:00:00,Industrial,Venta,Girona,41.0,368959.0,2006-08-29 00:00:00,Carmen
2028,2006-01-03 00:00:00,Local,Alquiler,Barcelona,179.0,1176209.0,2006-06-29 00:00:00,Carmen
2029,2006-01-03 00:00:00,Casa,Alquiler,Barcelona,229.0,2219468.0,2006-07-12 00:00:00,Luisa
2030,2006-01-03 00:00:00,Parking,Venta,Lleida,233.0,1450425.0,2006-07-16 00:00:00,Luisa
2032,2006-01-03 00:00:00,Casa,Alquiler,Girona,155.0,1247750.0,2006-09-11 00:00:00,María
2034,2006-01-05 00:00:00,Industrial,Venta,Lleida,289.0,1809140.0,2006-09-12 00:00:00,Joaquín
2037,2006-01-06 00:00:00,Local,Alquiler,Barcelona,283.0,2107784.0,2006-04-19 00:00:00,María
2038,2006-01-06 00:00:00,Parking,Venta,Barcelona,199.0,1139076.0,2006-06-21 00:00:00,Joaquín
2039,2006-01-07 00:00:00,Oficina,Alquiler,Lleida,207.0,2014110.0,2006-11-01 00:00:00,Joaquín
2042,2006-01-08 00:00:00,Casa,Alquiler,Girona,280.0,2346400.0,2006-05-07 00:00:00,María
2044,2006-01-09 00:00:00,Piso,Alquiler,Tarragona,194.0,1792560.0,2006-05-05 00:00:00,Joaquín
2045,2006-01-09 00:00:00,Industrial,Alquiler,Girona,256.0,2331648.0,2006-11-26 00:00:00,Luisa
2046,2006-01-09 00:00:00,Piso,Alquiler,Barcelona,249.0,2053005.0,2006-07-24 00:00:00,Luisa
2047,2006-01-10 00:00:00,Local,Venta,Tarragona,170.0,1102280.0,2006-08-05 00:00:00,Pedro
2048,2006-01-10 00:00:00,Casa,Venta,Barcelona,275.0,1856525.0,2006-09-04 00:00:00,Jesús
2049,2006-01-10 00:00:00,Casa,Alquiler,Barcelona,180.0,1741320.0,2006-06-08 00:00:00,María
2050,2006-01-11 00:00:00,Parking,Venta,Tarragona,130.0,1275560.0,2006-11-13 00:00:00,María
2052,2006-01-11 00:00:00,Oficina,Venta,Girona,185.0,1730675.0,2006-10-07 00:00:00,María
2053,2006-01-11 00:00:00,Oficina,Venta,Tarragona,247.0,1568697.0,2006-05-14 00:00:00,Luisa
2054,2006-01-11 00:00:00,Industrial,Alquiler,Barcelona,271.0,1196465.0,2006-08-05 00:00:00,Jesús
2055,2006-01-12 00:00:00,Piso,Alquiler,Girona,289.0,2462280.0,2007-01-05 00:00:00,Jesús
2057,2006-01-13 00:00:00,Industrial,Alquiler,Tarragona,122.0,1184376.0,2006-10-03 00:00:00,Luisa
2059,2006-01-13 00:00:00,Oficina,Venta,Barcelona,207.0,1437408.0,2006-08-21 00:00:00,María
2060,2006-01-13 00:00:00,Suelo,Venta,Lleida,261.0,1615851.0,2006-12-25 00:00:00,Jesús
2062,2006-01-13 00:00:00,Suelo,Venta,Barcelona,274.0,1450556.0,2006-09-03 00:00:00,María
2063,2006-01-14 00:00:00,Industrial,Alquiler,Barcelona,144.0,1331856.0,2006-12-19 00:00:00,Luisa
2065,2006-01-14 00:00:00,Local,Alquiler,Girona,165.0,1461570.0,2006-10-17 00:00:00,Carmen
2067,2006-01-14 00:00:00,Local,Alquiler,Lleida,255.0,2494410.0,2006-11-22 00:00:00,Luisa
2068,2006-01-15 00:00:00,Oficina,Alquiler,Barcelona,199.0,1685132.0,2006-11-07 00:00:00,Joaquín
2069,,Suelo,Venta,Barcelona,245.0,2399040.0,2006-05-31 00:00:00,Joaquín
2070,2006-01-15 00:00:00,Oficina,Alquiler,Lleida,272.0,2487712.0,2006-04-25 00:00:00,Carmen
2072,2006-01-15 00:00:00,Casa,Venta,Girona,239.0,2030783.0,2006-12-16 00:00:00,María
2074,2006-01-16 00:00:00,Local,Venta,Lleida,209.0,1355365.0,2006-07-01 00:00:00,Joaquín
2075,2006-01-17 00:00:00,Piso,Venta,Barcelona,267.0,1074675.0,2006-10-20 00:00:00,Carmen
2076,2006-01-17 00:00:00,Industrial,Alquiler,Lleida,246.0,2398008.0,2006-05-22 00:00:00,Jesús
2077,2006-01-17 00:00:00,Oficina,Alquiler,Barcelona,123.0,609342.0,2006-05-10 00:00:00,Carmen
2078,2006-01-17 00:00:00,Industrial,Alquiler,Barcelona,221.0,1411969.0,2006-07-26 00:00:00,Pedro
2079,2006-01-18 00:00:00,Suelo,Venta,Girona,234.0,2049606.0,2006-04-21 00:00:00,María
2082,2006-01-19 00:00:00,Piso,Venta,Girona,267.0,2245203.0,2006-07-28 00:00:00,María
2083,2006-01-19 00:00:00,Parking,Alquiler,Girona,188.0,1422220.0,2006-07-20 00:00:00,María
2084,2006-01-19 00:00:00,Industrial,Venta,Girona,296.0,2387832.0,2006-06-28 00:00:00,María
2085,2006-01-20 00:00:00,Local,Alquiler,Girona,256.0,1428480.0,2006-06-26 00:00:00,Pedro
2086,2006-01-20 00:00:00,Parking,Alquiler,Barcelona,265.0,2119735.0,2006-10-15 00:00:00,Pedro
2089,2006-01-21 00:00:00,Suelo,Alquiler,Lleida,178.0,1104846.0,2006-06-08 00:00:00,Jesús
2090,2006-01-23 00:00:00,Suelo,Venta,Lleida,171.0,1298403.0,2006-08-31 00:00:00,Carmen
2092,2006-01-23 00:00:00,Industrial,Alquiler,Tarragona,293.0,1182841.0,2006-06-15 00:00:00,María
2093,2006-01-23 00:00:00,Casa,Alquiler,Girona,154.0,1427118.0,2006-10-03 00:00:00,Pedro
2096,2006-01-23 00:00:00,Local,Alquiler,Tarragona,190.0,1469460.0,2007-01-10 00:00:00,Carmen
2097,2006-01-24 00:00:00,Oficina,Alquiler,Girona,123.0,1133199.0,2006-09-23 00:00:00,Luisa
2098,2006-01-24 00:00:00,Local,Venta,Lleida,144.0,1247760.0,2006-08-03 00:00:00,Luisa
2100,2006-01-24 00:00:00,Piso,Venta,Tarragona,220.0,1522840.0,2006-05-02 00:00:00,María
2101,2006-01-24 00:00:00,Local,Venta,Tarragona,197.0,1489911.0,2006-04-24 00:00:00,Carmen
2102,2006-01-25 00:00:00,Casa,Alquiler,Tarragona,229.0,1447509.0,2006-04-29 00:00:00,Joaquín
2103,2006-01-25 00:00:00,Oficina,Venta,Barcelona,223.0,1970874.0,2006-06-08 00:00:00,Joaquín
2104,2006-01-25 00:00:00,Oficina,Alquiler,Lleida,237.0,1438827.0,2006-05-12 00:00:00,Pedro
2105,2006-01-25 00:00:00,Parking,Alquiler,Tarragona,212.0,1440540.0,2006-10-10 00:00:00,Jesús
2107,2006-01-26 00:00:00,Oficina,Venta,Tarragona,139.0,1197485.0,2007-01-24 00:00:00,Pedro
2109,2006-01-26 00:00:00,Suelo,Alquiler,Barcelona,273.0,1528254.0,2006-06-15 00:00:00,Pedro
2110,2006-01-26 00:00:00,Oficina,Venta,Lleida,261.0,2233899.0,2006-10-29 00:00:00,Luisa
2112,2006-01-26 00:00:00,Oficina,Venta,Lleida,258.0,2111472.0,2006-05-31 00:00:00,Joaquín
2114,2006-01-28 00:00:00,Casa,Alquiler,Tarragona,254.0,1713992.0,2006-07-08 00:00:00,Pedro
2115,2006-01-28 00:00:00,Parking,Alquiler,Tarragona,294.0,1355046.0,2006-10-02 00:00:00,Jesús
2117,2006-01-29 00:00:00,Industrial,Venta,Lleida,246.0,1285842.0,2006-08-09 00:00:00,Jesús
2119,2006-01-30 00:00:00,Oficina,Alquiler,Girona,75.0,378900.0,2006-12-16 00:00:00,Carmen
2124,2006-02-01 00:00:00,Casa,Venta,Barcelona,95.0,650750.0,2006-09-24 00:00:00,Carmen
2125,2006-02-01 00:00:00,Piso,Venta,Barcelona,252.0,2381400.0,2006-06-13 00:00:00,María
2126,2006-02-01 00:00:00,Piso,Venta,Lleida,157.0,1409546.0,2007-01-05 00:00:00,Pedro
2127,2006-02-02 00:00:00,Parking,Venta,Lleida,264.0,2181432.0,2006-12-25 00:00:00,María
2128,2006-02-02 00:00:00,Casa,Alquiler,Barcelona,234.0,1286766.0,2006-10-12 00:00:00,Luisa
2130,2006-02-02 00:00:00,Oficina,Alquiler,Tarragona,288.0,1820448.0,2006-11-13 00:00:00,Joaquín
2131,2006-02-03 00:00:00,Suelo,Alquiler,Tarragona,210.0,1482810.0,2006-11-23 00:00:00,Carmen
2133,2006-02-03 00:00:00,Parking,Venta,Lleida,235.0,2290545.0,2006-08-22 00:00:00,Carmen
2134,2006-02-04 00:00:00,Industrial,Alquiler,Tarragona,283.0,1709037.0,2006-07-14 00:00:00,Carmen
2136,2006-02-04 00:00:00,Local,Venta,Tarragona,216.0,1204200.0,2007-01-17 00:00:00,Joaquín
2137,2006-02-04 00:00:00,Parking,Venta,Girona,108.0,1041120.0,2006-05-07 00:00:00,Pedro
2138,2006-02-05 00:00:00,Industrial,Alquiler,Lleida,129.0,1140876.0,2006-07-02 00:00:00,Pedro
2139,2006-02-05 00:00:00,Piso,Alquiler,Lleida,194.0,1315126.0,2006-09-11 00:00:00,Luisa
2140,2006-02-06 00:00:00,Industrial,Alquiler,Lleida,65.0,272545.0,2006-06-23 00:00:00,Carmen
2141,2006-02-06 00:00:00,Suelo,Alquiler,Tarragona,88.0,808192.0,2007-01-17 00:00:00,Carmen
2143,2006-02-07 00:00:00,Piso,Alquiler,Tarragona,218.0,1677728.0,2006-05-19 00:00:00,Pedro
2147,2006-02-07 00:00:00,Oficina,Alquiler,Tarragona,206.0,1747292.0,2006-06-11 00:00:00,Carmen
2149,2006-02-08 00:00:00,Industrial,Alquiler,Barcelona,211.0,1155436.0,2006-12-27 00:00:00,Pedro
2151,2006-02-09 00:00:00,Piso,Venta,Barcelona,293.0,1298869.0,2006-07-11 00:00:00,Jesús
2152,2006-02-09 00:00:00,Parking,Venta,Barcelona,227.0,2001232.0,2006-12-06 00:00:00,María
2153,2006-02-09 00:00:00,Oficina,Venta,Girona,200.0,1539800.0,2006-12-25 00:00:00,Carmen
2154,2006-02-09 00:00:00,Industrial,Alquiler,Girona,252.0,1949220.0,2006-10-20 00:00:00,Carmen
2155,2006-02-09 00:00:00,Industrial,Alquiler,Tarragona,259.0,1627556.0,2006-05-30 00:00:00,María
2156,2006-02-10 00:00:00,Casa,Venta,Tarragona,254.0,1522222.0,2007-02-05 00:00:00,María
2158,2006-02-11 00:00:00,Oficina,Venta,Barcelona,233.0,1157544.0,2006-06-10 00:00:00,Jesús
2160,2006-02-12 00:00:00,Parking,Venta,Lleida,210.0,1511160.0,2006-10-21 00:00:00,Luisa
2162,2006-02-12 00:00:00,Piso,Alquiler,Lleida,141.0,1401822.0,2006-05-29 00:00:00,María
2165,2006-02-14 00:00:00,Parking,Alquiler,Girona,131.0,1163542.0,2007-01-18 00:00:00,Luisa
2166,2006-02-15 00:00:00,Suelo,Venta,Barcelona,149.0,1436211.0,2007-02-01 00:00:00,María
2168,2006-02-15 00:00:00,Suelo,Venta,Tarragona,227.0,2069786.0,2006-10-16 00:00:00,Luisa
2171,2006-02-16 00:00:00,Industrial,Alquiler,Lleida,201.0,1733022.0,2006-09-08 00:00:00,Pedro
2172,2006-02-16 00:00:00,Oficina,Venta,Tarragona,279.0,2331324.0,2006-08-02 00:00:00,Joaquín
2173,2006-02-16 00:00:00,Suelo,Venta,Lleida,188.0,1541976.0,2006-07-19 00:00:00,Joaquín
2175,2006-02-16 00:00:00,Suelo,Alquiler,Tarragona,276.0,1302720.0,2006-11-09 00:00:00,María
2177,2006-02-17 00:00:00,Industrial,Venta,Girona,271.0,2108109.0,2006-12-24 00:00:00,Pedro
2180,2006-02-17 00:00:00,Suelo,Venta,Lleida,153.0,1140156.0,2006-06-30 00:00:00,Joaquín
2181,2006-02-18 00:00:00,Industrial,Venta,Tarragona,126.0,1031058.0,2006-09-13 00:00:00,Carmen
2185,2006-02-20 00:00:00,Parking,Alquiler,Barcelona,228.0,1815336.0,2006-06-10 00:00:00,Jesús
2187,2006-02-20 00:00:00,Oficina,Venta,Girona,245.0,1660120.0,2006-11-26 00:00:00,Pedro
2188,2006-02-20 00:00:00,Local,Venta,Girona,271.0,1647409.0,2007-01-12 00:00:00,Pedro
2189,2006-02-20 00:00:00,Piso,Venta,Tarragona,217.0,1912638.0,2006-10-22 00:00:00,Luisa
2190,2006-02-20 00:00:00,Casa,Alquiler,Tarragona,88.0,544896.0,2006-12-08 00:00:00,Carmen
2191,2006-02-21 00:00:00,Casa,Venta,Lleida,249.0,1307250.0,2006-11-20 00:00:00,Luisa
2192,2006-02-21 00:00:00,Parking,Alquiler,Barcelona,260.0,2470000.0,2006-05-27 00:00:00,Luisa
2193,2006-02-21 00:00:00,Local,Alquiler,Tarragona,154.0,1109262.0,2006-06-06 00:00:00,Carmen
2195,2006-02-22 00:00:00,Oficina,Alquiler,Barcelona,64.0,319616.0,2006-07-06 00:00:00,Carmen
2199,2006-02-23 00:00:00,Casa,Venta,Girona,272.0,1586032.0,2007-01-23 00:00:00,María
2200,2006-02-24 00:00:00,Industrial,Alquiler,Barcelona,257.0,1598283.0,2007-02-03 00:00:00,Luisa
2205,2006-02-28 00:00:00,Casa,Venta,Girona,121.0,1002122.0,2006-07-13 00:00:00,Pedro
2206,2006-02-28 00:00:00,Casa,Venta,Barcelona,281.0,2577332.0,2006-07-03 00:00:00,Carmen
2208,2006-03-01 00:00:00,Oficina,Venta,Tarragona,296.0,1761200.0,2007-02-13 00:00:00,Joaquín
2209,2006-03-01 00:00:00,Local,Alquiler,Lleida,240.0,1706400.0,2006-08-29 00:00:00,Pedro
2210,2006-03-01 00:00:00,Local,Venta,Lleida,146.0,1095146.0,2006-10-21 00:00:00,María
2211,2006-03-01 00:00:00,Local,Venta,Barcelona,287.0,1351196.0,2006-06-18 00:00:00,Jesús
2213,2006-03-02 00:00:00,Industrial,Venta,Girona,249.0,1882440.0,2006-12-16 00:00:00,Carmen
2215,2006-03-03 00:00:00,Casa,Alquiler,Girona,125.0,657500.0,2007-03-02 00:00:00,Carmen
2217,2006-03-03 00:00:00,Casa,Alquiler,Barcelona,243.0,1918728.0,2006-07-26 00:00:00,Luisa
2218,2006-03-03 00:00:00,Oficina,Alquiler,Lleida,74.0,697746.0,2007-01-11 00:00:00,Carmen
2220,2006-03-04 00:00:00,Parking,Alquiler,Girona,269.0,1908286.0,2007-01-29 00:00:00,Jesús
2221,2006-03-04 00:00:00,Industrial,Venta,Girona,201.0,1929198.0,2006-08-16 00:00:00,María
2223,2006-03-05 00:00:00,Parking,Venta,Barcelona,293.0,1996209.0,2006-07-26 00:00:00,Jesús
2224,2006-03-05 00:00:00,Suelo,Venta,Tarragona,243.0,1552041.0,2006-12-03 00:00:00,Luisa
2227,2006-03-06 00:00:00,Suelo,Venta,Tarragona,176.0,1463264.0,2006-12-21 00:00:00,Pedro
2228,2006-03-06 00:00:00,Local,Alquiler,Lleida,126.0,1177722.0,2007-02-14 00:00:00,Pedro
2229,2006-03-06 00:00:00,Local,Alquiler,Girona,143.0,1205347.0,2006-12-22 00:00:00,María
2230,2006-03-07 00:00:00,Industrial,Alquiler,Girona,223.0,1510825.0,2006-06-19 00:00:00,Luisa
2231,2006-03-07 00:00:00,Parking,Venta,Barcelona,227.0,2257515.0,2007-02-06 00:00:00,Luisa
2232,2006-03-07 00:00:00,Suelo,Alquiler,Girona,162.0,1202850.0,2006-11-30 00:00:00,Pedro
2233,2006-03-08 00:00:00,Oficina,Alquiler,Barcelona,177.0,1191033.0,2006-06-27 00:00:00,Carmen
2235,2006-03-08 00:00:00,Piso,Venta,Tarragona,138.0,1343844.0,2007-01-01 00:00:00,Carmen
2236,2006-03-08 00:00:00,Industrial,Venta,Tarragona,248.0,1460224.0,2007-01-26 00:00:00,María
2237,2006-03-08 00:00:00,Casa,Alquiler,Lleida,217.0,1659833.0,2007-03-01 00:00:00,Luisa
2238,2006-03-09 00:00:00,Oficina,Alquiler,Tarragona,272.0,1705712.0,2006-06-19 00:00:00,Joaquín
2240,2006-03-11 00:00:00,Suelo,Alquiler,Girona,258.0,1930614.0,2006-07-07 00:00:00,Joaquín
2243,2006-03-12 00:00:00,Casa,Alquiler,Girona,150.0,1159650.0,2006-09-22 00:00:00,Joaquín
2244,2006-03-13 00:00:00,Parking,Alquiler,Barcelona,182.0,1489124.0,2007-02-22 00:00:00,Pedro
2245,2006-03-13 00:00:00,Industrial,Alquiler,Girona,240.0,2175360.0,2006-09-07 00:00:00,Luisa
2246,2006-03-13 00:00:00,Industrial,Alquiler,Tarragona,214.0,1331936.0,2006-12-04 00:00:00,Joaquín
2247,2006-03-13 00:00:00,Casa,Venta,Barcelona,143.0,616044.0,2007-01-19 00:00:00,Carmen
2248,2006-03-14 00:00:00,Suelo,Venta,Girona,229.0,1243699.0,2007-02-11 00:00:00,María
2249,2006-03-14 00:00:00,Industrial,Alquiler,Barcelona,63.0,343602.0,2006-10-16 00:00:00,Carmen
2250,2006-03-15 00:00:00,Casa,Alquiler,Girona,283.0,1219730.0,2006-07-26 00:00:00,Pedro
2252,2006-03-16 00:00:00,Piso,Venta,Tarragona,258.0,1646556.0,2006-11-30 00:00:00,Carmen
2254,2006-03-16 00:00:00,Oficina,Alquiler,Lleida,178.0,1171418.0,2006-12-05 00:00:00,María
2256,2006-03-17 00:00:00,Piso,Alquiler,Girona,196.0,1611708.0,2007-01-08 00:00:00,Jesús
2258,2006-03-19 00:00:00,Oficina,Alquiler,Girona,286.0,1413698.0,2007-03-15 00:00:00,Carmen
2261,2006-03-20 00:00:00,Piso,Venta,Tarragona,199.0,1685729.0,2006-12-27 00:00:00,Luisa
2262,2006-03-20 00:00:00,Casa,Alquiler,Tarragona,220.0,1550780.0,2006-10-21 00:00:00,Carmen
2263,2006-03-20 00:00:00,Industrial,Alquiler,Lleida,274.0,1456858.0,2006-07-28 00:00:00,Pedro
2265,2006-03-21 00:00:00,Oficina,Venta,Girona,290.0,2797050.0,2006-10-02 00:00:00,Luisa
2267,2006-03-21 00:00:00,Parking,Alquiler,Girona,97.0,885998.0,2007-01-31 00:00:00,Carmen
2270,2006-03-23 00:00:00,Local,Alquiler,Girona,225.0,1501650.0,2006-06-22 00:00:00,Jesús
2271,2006-03-24 00:00:00,Local,Alquiler,Tarragona,191.0,926350.0,2006-09-22 00:00:00,Carmen
2272,2006-03-25 00:00:00,Piso,Alquiler,Tarragona,150.0,1396200.0,2006-07-31 00:00:00,Pedro
2275,2006-03-26 00:00:00,Casa,Alquiler,Barcelona,235.0,2145315.0,2007-02-09 00:00:00,Joaquín
2276,2006-03-26 00:00:00,Oficina,Venta,Girona,263.0,2034042.0,2006-09-08 00:00:00,Carmen
2277,2006-03-26 00:00:00,Oficina,Alquiler,Tarragona,294.0,2427558.0,2007-01-30 00:00:00,Pedro
2279,2006-03-28 00:00:00,Parking,Alquiler,Tarragona,290.0,1442460.0,2007-01-28 00:00:00,Carmen
2280,2006-03-28 00:00:00,Suelo,Alquiler,Barcelona,254.0,1558036.0,2007-03-15 00:00:00,María
2286,2006-03-30 00:00:00,Suelo,Venta,Tarragona,230.0,1690730.0,2006-11-15 00:00:00,Carmen
2290,2006-03-31 00:00:00,Piso,Venta,Girona,283.0,1227937.0,2006-12-31 00:00:00,Joaquín
2291,2006-03-31 00:00:00,Suelo,Venta,Barcelona,295.0,1490930.0,2007-03-14 00:00:00,Joaquín
2292,2006-04-01 00:00:00,Local,Venta,Tarragona,102.0,828138.0,2006-11-12 00:00:00,Carmen
2294,2006-04-01 00:00:00,Local,Venta,Barcelona,155.0,1425690.0,2006-11-08 00:00:00,Jesús
2299,2006-04-02 00:00:00,Oficina,Venta,Tarragona,128.0,1213312.0,2006-11-02 00:00:00,María
2300,2006-04-02 00:00:00,Casa,Alquiler,Tarragona,190.0,1760920.0,2006-10-22 00:00:00,Jesús
2304,2006-04-04 00:00:00,Casa,Alquiler,Barcelona,180.0,1071720.0,2007-03-31 00:00:00,Carmen
2305,2006-04-04 00:00:00,Piso,Venta,Lleida,150.0,1267950.0,2006-09-15 00:00:00,Jesús
2306,2006-04-05 00:00:00,Local,Alquiler,Tarragona,154.0,1405404.0,2006-09-08 00:00:00,María
2307,2006-04-05 00:00:00,Local,Alquiler,Lleida,261.0,2598516.0,2006-08-29 00:00:00,Carmen
2308,2006-04-05 00:00:00,Parking,Venta,Tarragona,298.0,2236490.0,2007-01-07 00:00:00,Joaquín
2311,2006-04-07 00:00:00,Parking,Alquiler,Girona,261.0,1189377.0,2006-09-19 00:00:00,Jesús
2313,2006-04-07 00:00:00,Suelo,Alquiler,Barcelona,234.0,1475136.0,2006-09-18 00:00:00,Carmen
2315,2006-04-07 00:00:00,Parking,Venta,Girona,181.0,1789185.0,2007-01-27 00:00:00,Carmen
2316,2006-04-08 00:00:00,Parking,Venta,Tarragona,151.0,737635.0,2007-03-12 00:00:00,Carmen
2319,2006-04-09 00:00:00,Oficina,Alquiler,Tarragona,113.0,704894.0,2007-01-27 00:00:00,Carmen
2322,2006-04-09 00:00:00,Local,Venta,Tarragona,141.0,1058628.0,2007-01-29 00:00:00,Luisa
2323,2006-04-10 00:00:00,Piso,Venta,Girona,182.0,1400308.0,2007-01-07 00:00:00,Joaquín
2324,2006-04-10 00:00:00,Parking,Alquiler,Barcelona,89.0,711199.0,2006-08-21 00:00:00,Carmen
2326,2006-04-11 00:00:00,Industrial,Venta,Tarragona,161.0,1240827.0,2007-03-05 00:00:00,Carmen
2327,2006-04-11 00:00:00,Local,Alquiler,Barcelona,130.0,1276600.0,2007-01-04 00:00:00,María
2328,2006-04-12 00:00:00,Local,Venta,Tarragona,188.0,1772840.0,2006-12-08 00:00:00,Pedro
2329,2006-04-12 00:00:00,Parking,Alquiler,Tarragona,124.0,1026596.0,2007-03-28 00:00:00,Carmen
2330,2006-04-12 00:00:00,Parking,Venta,Lleida,224.0,1901536.0,2007-03-23 00:00:00,Joaquín
